
time;gFx;gFy;gFz;wx;wy;wz;
0.542;0,03;0,24;1,06;-0,25;-0,05;-0,10;
0.542;0,03;0,24;1,06;-0,25;-0,05;-0,10;
0.543;0,03;0,24;1,07;-0,25;-0,05;-0,10;
0.543;0,03;0,24;1,07;-0,22;-0,04;-0,11;
0.544;0,03;0,24;1,07;-0,18;-0,03;-0,11;
0.544;0,03;0,24;1,06;-0,18;-0,03;-0,11;
0.546;0,02;0,23;1,05;-0,18;-0,03;-0,11;
0.546;0,02;0,23;1,05;-0,15;-0,03;-0,11;
0.548;0,02;0,23;1,05;-0,12;-0,03;-0,11;
0.548;0,02;0,22;1,04;-0,12;-0,03;-0,11;
0.55;0,02;0,22;1,04;-0,09;-0,02;-0,11;
0.55;0,02;0,23;1,03;-0,09;-0,02;-0,11;
0.553;0,02;0,23;1,03;-0,07;-0,02;-0,11;
0.553;0,04;0,25;1,02;-0,07;-0,02;-0,11;
0.555;0,04;0,25;1,02;-0,05;-0,02;-0,12;
0.555;0,04;0,24;1,01;-0,05;-0,02;-0,12;
0.559;0,04;0,24;1,01;-0,03;-0,01;-0,12;
0.56;0,02;0,22;1,00;-0,03;-0,01;-0,12;
0.564;0,02;0,22;1,00;-0,02;0,00;-0,11;
0.564;-0,01;0,18;0,96;-0,02;0,00;-0,11;
0.566;-0,01;0,18;0,96;-0,02;0,01;-0,11;
0.566;-0,02;0,15;0,93;-0,02;0,01;-0,11;
0.569;-0,02;0,15;0,93;-0,03;0,02;-0,09;
0.569;-0,02;0,15;0,93;-0,03;0,03;-0,08;
0.569;-0,02;0,16;0,94;-0,03;0,03;-0,08;
0.569;-0,01;0,17;0,91;-0,03;0,03;-0,08;
0.573;-0,01;0,17;0,91;-0,05;0,04;-0,07;
0.574;-0,01;0,18;0,91;-0,05;0,04;-0,07;
0.578;-0,01;0,18;0,91;-0,06;0,05;-0,06;
0.579;-0,00;0,20;0,92;-0,06;0,05;-0,06;
0.58;0,01;0,22;0,92;-0,06;0,05;-0,06;
0.58;0,01;0,22;0,92;-0,07;0,05;-0,05;
0.581;0,01;0,22;0,92;-0,09;0,06;-0,05;
0.581;0,03;0,23;0,92;-0,09;0,06;-0,05;
0.582;0,03;0,23;0,92;-0,09;0,07;-0,06;
0.582;0,03;0,26;0,94;-0,09;0,07;-0,06;
0.583;0,05;0,28;0,95;-0,09;0,07;-0,06;
0.583;0,05;0,28;0,95;-0,10;0,08;-0,07;
0.587;0,06;0,28;0,96;-0,10;0,08;-0,07;
0.588;0,06;0,28;0,96;-0,10;0,10;-0,08;
0.599;0,06;0,28;0,96;-0,10;0,11;-0,10;
0.6;0,05;0,27;0,96;-0,10;0,11;-0,10;
0.6;0,04;0,26;0,96;-0,10;0,11;-0,10;
0.601;0,03;0,26;0,97;-0,10;0,11;-0,10;
0.601;0,03;0,25;0,96;-0,10;0,11;-0,10;
0.602;0,03;0,25;0,96;-0,10;0,11;-0,11;
0.602;0,02;0,25;0,95;-0,10;0,11;-0,11;
0.603;0,02;0,25;0,95;-0,10;0,11;-0,12;
0.603;0,02;0,25;0,95;-0,10;0,11;-0,11;
0.604;0,02;0,25;0,95;-0,10;0,10;-0,11;
0.604;0,04;0,26;0,94;-0,10;0,10;-0,11;
0.605;0,04;0,26;0,94;-0,10;0,08;-0,11;
0.605;0,04;0,26;0,94;-0,09;0,06;-0,11;
0.606;0,04;0,26;0,94;-0,09;0,06;-0,11;
0.619;0,04;0,26;0,94;-0,09;0,04;-0,11;
0.621;0,04;0,25;0,94;-0,09;0,04;-0,11;
0.621;0,04;0,25;0,94;-0,10;0,03;-0,11;
0.622;0,03;0,24;0,95;-0,10;0,03;-0,11;
0.622;0,03;0,23;0,95;-0,10;0,03;-0,11;
0.623;0,03;0,23;0,95;-0,11;0,02;-0,12;
0.626;0,03;0,23;0,95;-0,11;0,02;-0,12;
0.627;0,03;0,24;0,95;-0,11;0,02;-0,12;
0.628;0,03;0,23;0,95;-0,11;0,02;-0,12;
0.628;0,03;0,23;0,95;-0,12;0,02;-0,12;
0.628;0,03;0,23;0,95;-0,12;0,02;-0,12;
0.629;0,03;0,23;0,95;-0,12;0,01;-0,13;
0.629;0,04;0,23;0,95;-0,12;0,01;-0,13;
0.63;0,04;0,23;0,95;-0,13;-0,00;-0,14;
0.63;0,02;0,18;0,91;-0,13;-0,00;-0,14;
0.631;0,02;0,18;0,91;-0,14;-0,01;-0,14;
0.631;0,02;0,18;0,91;-0,16;-0,04;-0,14;
0.632;0,01;0,17;0,89;-0,16;-0,04;-0,14;
0.632;0,01;0,17;0,89;-0,17;-0,06;-0,14;
0.633;0,02;0,19;0,92;-0,17;-0,06;-0,14;
0.633;0,02;0,19;0,92;-0,19;-0,08;-0,14;
0.633;0,03;0,20;0,90;-0,19;-0,08;-0,14;
0.634;0,03;0,20;0,90;-0,21;-0,10;-0,14;
0.634;0,03;0,21;0,90;-0,21;-0,10;-0,14;
0.642;0,03;0,21;0,90;-0,23;-0,11;-0,15;
0.643;0,03;0,23;0,93;-0,23;-0,11;-0,15;
0.644;0,04;0,25;0,96;-0,23;-0,11;-0,15;
0.644;0,04;0,25;0,96;-0,24;-0,11;-0,16;
0.644;0,05;0,27;1,00;-0,24;-0,11;-0,16;
0.644;0,05;0,27;1,00;-0,25;-0,11;-0,17;
0.645;0,05;0,30;1,03;-0,25;-0,11;-0,17;
0.645;0,05;0,30;1,03;-0,25;-0,09;-0,19;
0.647;0,05;0,30;1,03;-0,24;-0,07;-0,21;
0.647;0,06;0,30;1,05;-0,24;-0,07;-0,21;
0.65;0,06;0,31;1,06;-0,24;-0,07;-0,21;
0.65;0,06;0,31;1,06;-0,22;-0,05;-0,23;
0.655;0,06;0,31;1,06;-0,20;-0,03;-0,25;
0.655;0,05;0,30;1,06;-0,20;-0,03;-0,25;
0.656;0,05;0,30;1,06;-0,18;-0,02;-0,26;
0.656;0,03;0,27;1,06;-0,18;-0,02;-0,26;
0.662;0,03;0,27;1,06;-0,15;-0,01;-0,25;
0.664;0,02;0,26;1,06;-0,15;-0,01;-0,25;
0.664;0,02;0,26;1,06;-0,12;0,00;-0,25;
0.664;0,00;0,25;1,05;-0,12;0,00;-0,25;
0.665;0,00;0,25;1,05;-0,10;0,01;-0,23;
0.665;-0,01;0,24;1,03;-0,10;0,01;-0,23;
0.665;-0,01;0,24;1,03;-0,08;0,01;-0,22;
0.666;-0,02;0,23;1,02;-0,08;0,01;-0,22;
0.669;-0,02;0,23;1,02;-0,07;0,02;-0,20;
0.67;-0,01;0,24;1,01;-0,07;0,02;-0,20;
0.673;-0,01;0,24;1,01;-0,06;0,01;-0,19;
0.673;-0,01;0,24;1,01;-0,06;0,01;-0,19;
0.674;-0,00;0,25;0,99;-0,06;0,01;-0,19;
0.674;-0,00;0,23;0,98;-0,06;0,01;-0,19;
0.674;-0,00;0,23;0,98;-0,06;0,00;-0,18;
0.675;-0,02;0,19;0,94;-0,06;0,00;-0,18;
0.68;-0,02;0,19;0,94;-0,07;-0,00;-0,17;
0.681;-0,02;0,19;0,96;-0,07;-0,00;-0,17;
0.682;-0,02;0,19;0,96;-0,07;-0,00;-0,17;
0.682;-0,02;0,19;0,96;-0,08;0,01;-0,16;
0.683;-0,02;0,19;0,95;-0,08;0,01;-0,16;
0.684;-0,02;0,19;0,95;-0,09;0,03;-0,16;
0.686;-0,02;0,19;0,96;-0,09;0,03;-0,16;
0.687;-0,02;0,19;0,96;-0,10;0,04;-0,15;
0.687;-0,02;0,21;0,96;-0,10;0,04;-0,15;
0.688;-0,02;0,21;0,96;-0,12;0,05;-0,15;
0.69;-0,02;0,21;0,96;-0,13;0,06;-0,14;
0.69;-0,01;0,22;0,98;-0,13;0,06;-0,14;
0.697;-0,01;0,24;0,99;-0,13;0,06;-0,14;
0.698;-0,01;0,24;0,99;-0,13;0,06;-0,14;
0.698;-0,01;0,24;0,99;-0,14;0,08;-0,15;
0.699;0,01;0,25;1,01;-0,14;0,08;-0,15;
0.699;0,01;0,25;1,01;-0,14;0,10;-0,16;
0.7;0,03;0,27;1,02;-0,14;0,10;-0,16;
0.702;0,03;0,27;1,02;-0,14;0,11;-0,17;
0.703;0,03;0,26;1,01;-0,14;0,11;-0,17;
0.703;0,03;0,26;1,01;-0,13;0,11;-0,18;
0.704;0,02;0,25;1,02;-0,13;0,11;-0,18;
0.704;0,01;0,24;1,02;-0,13;0,11;-0,18;
0.704;0,01;0,24;1,02;-0,12;0,11;-0,19;
0.707;0,01;0,24;1,02;-0,11;0,10;-0,18;
0.708;-0,00;0,23;1,03;-0,11;0,10;-0,18;
0.718;-0,00;0,23;1,03;-0,10;0,09;-0,18;
0.719;-0,02;0,22;1,03;-0,10;0,09;-0,18;
0.719;-0,02;0,22;1,03;-0,09;0,08;-0,17;
0.72;-0,03;0,21;1,03;-0,09;0,08;-0,17;
0.72;-0,03;0,21;1,02;-0,09;0,08;-0,17;
0.721;-0,03;0,21;1,02;-0,09;0,07;-0,15;
0.722;-0,03;0,22;1,03;-0,09;0,07;-0,15;
0.722;-0,03;0,22;1,03;-0,07;0,06;-0,14;
0.723;-0,03;0,22;1,03;-0,05;0,04;-0,14;
0.723;-0,03;0,22;1,03;-0,05;0,04;-0,14;
0.724;-0,03;0,22;1,03;-0,05;0,04;-0,14;
0.724;-0,03;0,22;1,03;-0,05;0,03;-0,13;
0.743;-0,03;0,22;1,03;-0,03;0,02;-0,12;
0.745;-0,03;0,22;1,02;-0,03;0,02;-0,12;
0.745;-0,03;0,22;1,02;-0,03;0,01;-0,12;
0.746;-0,03;0,22;1,02;-0,02;-0,03;-0,11;
0.746;-0,03;0,21;1,00;-0,02;-0,03;-0,11;
0.746;-0,04;0,15;0,93;-0,02;-0,03;-0,11;
0.747;-0,04;0,15;0,93;-0,03;-0,07;-0,10;
0.747;-0,05;0,14;0,92;-0,03;-0,07;-0,10;
0.748;-0,05;0,14;0,92;-0,05;-0,10;-0,09;
0.748;-0,04;0,16;0,93;-0,05;-0,10;-0,09;
0.749;-0,04;0,16;0,93;-0,06;-0,13;-0,07;
0.749;-0,04;0,16;0,90;-0,06;-0,13;-0,07;
0.753;-0,04;0,16;0,90;-0,08;-0,16;-0,07;
0.753;-0,05;0,17;0,91;-0,08;-0,16;-0,07;
0.753;-0,05;0,17;0,91;-0,10;-0,17;-0,06;
0.754;-0,05;0,19;0,94;-0,10;-0,17;-0,06;
0.754;-0,03;0,21;0,96;-0,10;-0,17;-0,06;
0.754;-0,03;0,21;0,96;-0,11;-0,18;-0,07;
0.755;-0,02;0,24;0,98;-0,11;-0,18;-0,07;
0.755;-0,02;0,24;0,98;-0,13;-0,18;-0,07;
0.755;-0,02;0,24;0,98;-0,13;-0,17;-0,08;
0.756;-0,01;0,26;1,02;-0,13;-0,17;-0,08;
0.756;-0,01;0,26;1,02;-0,13;-0,15;-0,09;
0.756;0,01;0,27;1,04;-0,13;-0,15;-0,09;
0.757;0,01;0,27;1,04;-0,11;-0,13;-0,10;
0.757;0,01;0,28;1,05;-0,11;-0,13;-0,10;
0.757;0,01;0,28;1,05;-0,10;-0,11;-0,11;
0.758;0,01;0,28;1,05;-0,10;-0,11;-0,11;
0.762;0,01;0,28;1,05;-0,08;-0,11;-0,12;
0.763;0,01;0,26;1,03;-0,08;-0,11;-0,12;
0.766;0,01;0,26;1,03;-0,06;-0,12;-0,12;
0.766;-0,01;0,24;1,01;-0,06;-0,12;-0,12;
0.767;-0,02;0,23;1,00;-0,06;-0,12;-0,12;
0.767;-0,02;0,23;1,00;-0,04;-0,12;-0,11;
0.77;-0,02;0,23;1,00;-0,03;-0,14;-0,10;
0.771;-0,04;0,22;0,99;-0,03;-0,14;-0,10;
0.774;-0,04;0,22;0,99;-0,03;-0,15;-0,09;
0.775;-0,05;0,21;0,98;-0,03;-0,15;-0,09;
0.775;-0,06;0,21;0,97;-0,03;-0,15;-0,09;
0.776;-0,06;0,21;0,97;-0,03;-0,15;-0,07;
0.779;-0,06;0,21;0,97;-0,03;-0,15;-0,07;
0.779;-0,06;0,21;0,97;-0,03;-0,16;-0,06;
0.78;-0,06;0,21;0,97;-0,03;-0,16;-0,05;
0.78;-0,05;0,21;0,97;-0,03;-0,16;-0,05;
0.781;-0,04;0,21;0,97;-0,03;-0,16;-0,05;
0.781;-0,04;0,21;0,97;-0,03;-0,17;-0,04;
0.785;-0,04;0,21;0,98;-0,03;-0,17;-0,04;
0.785;-0,04;0,21;0,98;-0,03;-0,17;-0,04;
0.786;-0,04;0,21;0,98;-0,03;-0,17;-0,04;
0.786;-0,03;0,22;0,98;-0,03;-0,17;-0,04;
0.787;-0,03;0,22;0,98;-0,03;-0,17;-0,04;
0.787;-0,03;0,22;0,98;-0,02;-0,17;-0,04;
0.789;-0,03;0,22;0,98;-0,02;-0,17;-0,03;
0.789;-0,03;0,23;0,98;-0,02;-0,17;-0,03;
0.79;-0,03;0,23;0,98;-0,01;-0,17;-0,03;
0.791;-0,03;0,23;0,99;-0,01;-0,17;-0,03;
0.792;-0,03;0,23;0,99;-0,00;-0,17;-0,03;
0.795;-0,02;0,23;0,98;-0,00;-0,17;-0,03;
0.796;-0,02;0,23;0,98;0,01;-0,16;-0,02;
0.797;-0,03;0,23;0,98;0,01;-0,16;-0,02;
0.812;-0,03;0,23;0,98;0,02;-0,16;-0,02;
0.814;-0,03;0,24;0,98;0,02;-0,16;-0,02;
0.815;-0,03;0,24;0,98;0,02;-0,16;-0,01;
0.815;-0,03;0,24;0,98;0,02;-0,16;-0,01;
0.816;-0,03;0,24;0,98;0,02;-0,16;-0,01;
0.816;-0,03;0,24;0,98;0,03;-0,15;-0,01;
0.817;-0,03;0,24;0,98;0,03;-0,15;-0,01;
0.817;-0,03;0,24;0,98;0,04;-0,14;-0,00;
0.818;-0,04;0,24;0,98;0,04;-0,14;-0,00;
0.818;-0,04;0,24;0,98;0,04;-0,12;0,00;
0.819;-0,04;0,24;0,98;0,05;-0,11;0,01;
0.819;-0,04;0,24;0,97;0,05;-0,11;0,01;
0.819;-0,04;0,25;0,96;0,05;-0,11;0,01;
0.82;-0,04;0,25;0,96;0,06;-0,10;0,02;
0.821;-0,04;0,25;0,96;0,06;-0,10;0,02;
0.821;-0,04;0,25;0,96;0,06;-0,09;0,02;
0.824;-0,04;0,25;0,96;0,06;-0,09;0,03;
0.825;-0,04;0,25;0,96;0,05;-0,12;0,05;
0.826;-0,03;0,21;0,91;0,05;-0,12;0,05;
0.827;-0,02;0,14;0,79;0,05;-0,12;0,05;
0.83;-0,02;0,14;0,79;0,02;-0,16;0,06;
0.832;-0,02;0,16;0,80;0,02;-0,16;0,06;
0.833;-0,02;0,16;0,80;-0,02;-0,19;0,07;
0.834;-0,02;0,17;0,81;-0,02;-0,19;0,07;
0.835;-0,04;0,18;0,80;-0,02;-0,19;0,07;
0.835;-0,04;0,18;0,80;-0,06;-0,21;0,08;
0.836;-0,04;0,18;0,80;-0,09;-0,22;0,09;
0.837;-0,08;0,17;0,83;-0,09;-0,22;0,09;
0.838;-0,08;0,18;0,86;-0,09;-0,22;0,09;
0.839;-0,08;0,18;0,86;-0,13;-0,22;0,10;
0.839;-0,08;0,18;0,86;-0,16;-0,20;0,10;
0.84;-0,04;0,21;0,87;-0,16;-0,20;0,10;
0.845;-0,04;0,21;0,87;-0,18;-0,20;0,10;
0.846;-0,01;0,24;0,89;-0,18;-0,20;0,10;
0.847;-0,01;0,27;0,95;-0,18;-0,20;0,10;
0.848;-0,01;0,27;0,95;-0,20;-0,19;0,09;
0.849;-0,01;0,28;0,99;-0,20;-0,19;0,09;
0.85;-0,01;0,28;0,99;-0,20;-0,16;0,08;
0.85;-0,01;0,28;0,99;-0,20;-0,13;0,07;
0.851;-0,00;0,29;1,01;-0,20;-0,13;0,07;
0.852;0,01;0,30;1,02;-0,20;-0,13;0,07;
0.852;0,01;0,30;1,02;-0,18;-0,11;0,06;
0.853;0,01;0,30;1,02;-0,16;-0,09;0,05;
0.853;0,01;0,31;1,02;-0,16;-0,09;0,05;
0.856;0,02;0,31;1,01;-0,16;-0,09;0,05;
0.856;0,02;0,31;1,01;-0,14;-0,08;0,04;
0.865;0,02;0,31;1,01;-0,12;-0,07;0,04;
0.866;0,02;0,31;1,00;-0,12;-0,07;0,04;
0.866;0,02;0,30;0,98;-0,12;-0,07;0,04;
0.866;0,02;0,30;0,98;-0,10;-0,07;0,03;
0.866;0,01;0,30;0,96;-0,10;-0,07;0,03;
0.867;0,01;0,30;0,96;-0,08;-0,08;0,03;
0.869;0,01;0,30;0,96;-0,07;-0,08;0,03;
0.869;0,00;0,29;0,95;-0,07;-0,08;0,03;
0.869;-0,01;0,28;0,94;-0,07;-0,08;0,03;
0.87;-0,01;0,28;0,94;-0,08;-0,09;0,03;
0.871;-0,01;0,28;0,94;-0,08;-0,09;0,03;
0.872;-0,01;0,27;0,93;-0,08;-0,09;0,03;
0.888;-0,02;0,26;0,92;-0,08;-0,09;0,03;
0.889;-0,02;0,26;0,92;-0,09;-0,10;0,03;
0.889;-0,02;0,26;0,92;-0,10;-0,10;0,04;
0.889;-0,02;0,26;0,90;-0,10;-0,10;0,04;
0.89;-0,03;0,25;0,90;-0,10;-0,10;0,04;
0.89;-0,03;0,25;0,90;-0,12;-0,11;0,04;
0.89;-0,03;0,25;0,90;-0,13;-0,11;0,04;
0.89;-0,03;0,25;0,91;-0,13;-0,11;0,04;
0.89;-0,03;0,25;0,91;-0,14;-0,12;0,05;
0.891;-0,04;0,25;0,91;-0,14;-0,12;0,05;
0.891;-0,04;0,25;0,91;-0,16;-0,12;0,05;
0.892;-0,04;0,25;0,92;-0,16;-0,12;0,05;
0.892;-0,04;0,25;0,92;-0,16;-0,12;0,05;
0.892;-0,04;0,25;0,92;-0,17;-0,12;0,05;
0.893;-0,04;0,25;0,92;-0,17;-0,12;0,06;
0.893;-0,04;0,25;0,93;-0,17;-0,12;0,06;
0.894;-0,04;0,25;0,93;-0,17;-0,11;0,06;
0.894;-0,04;0,25;0,95;-0,17;-0,11;0,06;
0.898;-0,04;0,25;0,95;-0,17;-0,11;0,06;
0.898;-0,04;0,25;0,96;-0,17;-0,11;0,06;
0.9;-0,05;0,25;0,97;-0,17;-0,11;0,06;
0.901;-0,05;0,25;0,97;-0,17;-0,10;0,07;
0.901;-0,05;0,25;0,97;-0,16;-0,09;0,07;
0.902;-0,05;0,26;0,98;-0,16;-0,09;0,07;
0.905;-0,05;0,26;0,98;-0,16;-0,09;0,07;
0.906;-0,05;0,26;0,98;-0,15;-0,07;0,07;
0.908;-0,05;0,26;0,98;-0,14;-0,06;0,08;
0.909;-0,05;0,27;0,99;-0,14;-0,06;0,08;
0.909;-0,05;0,27;0,98;-0,14;-0,06;0,08;
0.909;-0,05;0,27;0,98;-0,13;-0,05;0,09;
0.913;-0,05;0,26;0,97;-0,13;-0,05;0,09;
0.914;-0,05;0,26;0,97;-0,11;-0,04;0,10;
0.915;-0,05;0,26;0,96;-0,11;-0,04;0,10;
0.915;-0,05;0,26;0,96;-0,10;-0,05;0,11;
0.915;-0,05;0,26;0,96;-0,09;-0,05;0,13;
0.916;-0,05;0,26;0,95;-0,09;-0,05;0,13;
0.919;-0,06;0,26;0,94;-0,09;-0,05;0,13;
0.92;-0,06;0,26;0,94;-0,09;-0,06;0,14;
0.922;-0,06;0,26;0,94;-0,09;-0,07;0,15;
0.922;-0,06;0,26;0,94;-0,09;-0,07;0,17;
0.923;-0,06;0,26;0,94;-0,09;-0,07;0,17;
0.923;-0,06;0,25;0,95;-0,09;-0,07;0,17;
0.929;-0,06;0,25;0,95;-0,09;-0,07;0,18;
0.93;-0,06;0,25;0,96;-0,09;-0,07;0,18;
0.931;-0,06;0,25;0,96;-0,09;-0,06;0,19;
0.931;-0,07;0,26;0,97;-0,09;-0,06;0,19;
0.932;-0,07;0,26;0,97;-0,09;-0,06;0,19;
0.932;-0,07;0,26;0,97;-0,09;-0,05;0,21;
0.933;-0,07;0,26;0,97;-0,08;-0,05;0,22;
0.933;-0,06;0,27;0,97;-0,08;-0,05;0,22;
0.937;-0,06;0,27;0,98;-0,08;-0,05;0,22;
0.938;-0,06;0,27;0,98;-0,08;-0,04;0,23;
0.939;-0,06;0,27;0,98;-0,08;-0,03;0,25;
0.94;-0,05;0,27;0,99;-0,08;-0,03;0,25;
0.94;-0,05;0,27;0,99;-0,07;-0,03;0,26;
0.941;-0,05;0,26;0,98;-0,07;-0,03;0,26;
0.946;-0,04;0,27;0,98;-0,07;-0,03;0,26;
0.947;-0,04;0,27;0,98;-0,06;-0,03;0,27;
0.947;-0,03;0,27;0,97;-0,06;-0,03;0,27;
0.948;-0,03;0,27;0,97;-0,06;-0,03;0,28;
0.948;-0,02;0,26;0,97;-0,06;-0,03;0,28;
0.949;-0,02;0,26;0,97;-0,05;-0,03;0,29;
0.952;-0,02;0,26;0,97;-0,05;-0,03;0,29;
0.953;-0,02;0,26;0,97;-0,06;-0,03;0,29;
0.956;-0,02;0,26;0,97;-0,06;-0,03;0,30;
0.957;-0,01;0,25;0,95;-0,06;-0,03;0,30;
0.957;-0,01;0,25;0,95;-0,07;-0,04;0,30;
0.957;-0,01;0,25;0,95;-0,07;-0,04;0,30;
0.968;-0,01;0,25;0,96;-0,07;-0,04;0,30;
0.969;-0,01;0,25;0,96;-0,08;-0,04;0,31;
0.97;-0,00;0,24;0,97;-0,08;-0,04;0,31;
0.97;-0,00;0,24;0,97;-0,09;-0,03;0,31;
0.971;-0,00;0,24;0,97;-0,10;-0,03;0,31;
0.971;-0,00;0,24;0,97;-0,10;-0,03;0,31;
0.972;-0,00;0,24;0,97;-0,10;-0,03;0,31;
0.972;0,00;0,24;0,98;-0,10;-0,03;0,31;
0.973;0,00;0,24;0,98;-0,11;-0,03;0,31;
0.974;0,01;0,24;1,00;-0,11;-0,03;0,31;
0.974;0,01;0,24;1,01;-0,11;-0,03;0,31;
0.974;0,01;0,24;1,01;-0,12;-0,03;0,31;
0.975;0,01;0,24;1,01;-0,12;-0,02;0,30;
0.975;0,02;0,24;1,02;-0,12;-0,02;0,30;
0.994;0,02;0,24;1,02;-0,11;-0,01;0,30;
0.995;0,02;0,24;1,05;-0,11;-0,01;0,30;
0.996;0,02;0,24;1,08;-0,11;-0,01;0,30;
0.996;0,02;0,24;1,08;-0,10;0,00;0,29;
0.997;0,02;0,25;1,10;-0,10;0,00;0,29;
0.997;0,02;0,25;1,10;-0,08;0,02;0,29;
0.997;0,04;0,25;1,10;-0,08;0,02;0,29;
0.998;0,04;0,25;1,10;-0,06;0,03;0,28;
0.998;0,04;0,25;1,10;-0,04;0,03;0,27;
0.999;0,04;0,24;1,10;-0,04;0,03;0,27;
0.999;0,04;0,24;1,10;-0,02;0,03;0,26;
0.999;0,04;0,24;1,11;-0,02;0,03;0,26;
1.002;0,04;0,23;1,11;-0,02;0,03;0,26;
1.002;0,04;0,23;1,11;0,01;0,01;0,25;
1.002;0,04;0,23;1,11;0,04;0,00;0,24;
1.002;0,03;0,23;1,11;0,04;0,00;0,24;
1.003;0,03;0,22;1,11;0,04;0,00;0,24;
1.003;0,03;0,22;1,11;0,07;-0,01;0,23;
1.003;0,03;0,22;1,11;0,07;-0,01;0,23;
1.003;0,03;0,22;1,11;0,09;-0,02;0,23;
1.004;0,03;0,22;1,11;0,12;-0,03;0,22;
1.004;0,03;0,22;1,11;0,13;-0,04;0,21;
1.004;0,03;0,22;1,10;0,13;-0,04;0,21;
1.004;0,03;0,22;1,10;0,13;-0,04;0,21;
1.005;0,03;0,22;1,10;0,13;-0,04;0,21;
1.005;0,03;0,22;1,10;0,15;-0,05;0,20;
1.005;0,03;0,22;1,10;0,16;-0,05;0,20;
1.005;0,03;0,23;1,10;0,16;-0,05;0,20;
1.033;0,03;0,23;1,10;0,17;-0,05;0,19;
1.034;0,02;0,23;1,10;0,17;-0,05;0,19;
1.035;0,01;0,22;1,10;0,17;-0,05;0,19;
1.036;0,01;0,22;1,10;0,18;-0,05;0,19;
1.036;0,01;0,23;1,09;0,18;-0,05;0,19;
1.037;0,01;0,23;1,09;0,18;-0,05;0,19;
1.037;0,00;0,23;1,08;0,18;-0,05;0,19;
1.038;0,00;0,23;1,08;0,18;-0,04;0,19;
1.038;0,00;0,23;1,08;0,18;-0,04;0,19;
1.039;0,00;0,23;1,08;0,17;-0,03;0,20;
1.039;0,00;0,23;1,07;0,17;-0,03;0,20;
1.04;-0,00;0,24;1,07;0,17;-0,03;0,20;
1.04;-0,00;0,24;1,07;0,16;-0,03;0,20;
1.04;-0,00;0,24;1,06;0,16;-0,03;0,20;
1.041;-0,00;0,24;1,06;0,15;-0,02;0,21;
1.042;-0,00;0,25;1,07;0,15;-0,02;0,21;
1.042;-0,00;0,25;1,07;0,14;-0,01;0,21;
1.042;-0,00;0,25;1,08;0,14;-0,01;0,21;
1.043;-0,00;0,25;1,08;0,12;0,00;0,22;
1.043;-0,01;0,25;1,08;0,12;0,00;0,22;
1.044;-0,01;0,25;1,08;0,12;0,00;0,22;
1.044;-0,01;0,25;1,08;0,11;0,02;0,23;
1.045;-0,01;0,25;1,08;0,09;0,04;0,23;
1.045;-0,00;0,25;1,09;0,09;0,04;0,23;
1.046;-0,00;0,25;1,09;0,07;0,06;0,24;
1.046;0,00;0,25;1,10;0,07;0,06;0,24;
1.047;0,00;0,25;1,10;0,07;0,06;0,24;
1.047;0,00;0,25;1,10;0,06;0,09;0,25;
1.048;0,00;0,25;1,10;0,05;0,10;0,25;
1.048;0,01;0,25;1,10;0,05;0,10;0,25;
1.049;0,01;0,25;1,11;0,05;0,10;0,25;
1.049;0,01;0,25;1,11;0,03;0,12;0,26;
1.058;0,02;0,25;1,12;0,03;0,12;0,26;
1.059;0,02;0,25;1,12;0,01;0,14;0,26;
1.059;0,02;0,25;1,12;-0,01;0,16;0,26;
1.059;0,03;0,25;1,13;-0,01;0,16;0,26;
1.06;0,03;0,25;1,13;-0,01;0,16;0,26;
1.06;0,03;0,25;1,13;-0,02;0,18;0,26;
1.061;0,03;0,25;1,13;-0,03;0,20;0,26;
1.061;0,04;0,25;1,14;-0,03;0,20;0,26;
1.061;0,04;0,25;1,14;-0,05;0,22;0,25;
1.062;0,04;0,24;1,15;-0,05;0,22;0,25;
1.063;0,04;0,24;1,16;-0,05;0,22;0,25;
1.064;0,04;0,24;1,16;-0,06;0,23;0,24;
1.068;0,04;0,23;1,17;-0,06;0,23;0,24;
1.069;0,04;0,23;1,17;-0,08;0,25;0,23;
1.069;0,05;0,23;1,18;-0,08;0,25;0,23;
1.07;0,05;0,23;1,18;-0,08;0,26;0,22;
1.072;0,05;0,23;1,18;-0,09;0,27;0,21;
1.073;0,05;0,22;1,19;-0,09;0,27;0,21;
1.077;0,05;0,22;1,19;-0,09;0,27;0,20;
1.078;0,04;0,22;1,20;-0,09;0,27;0,20;
1.078;0,05;0,22;1,21;-0,09;0,27;0,20;
1.079;0,05;0,22;1,21;-0,10;0,28;0,18;
1.08;0,05;0,22;1,21;-0,10;0,28;0,16;
1.08;0,04;0,21;1,22;-0,10;0,28;0,16;
1.084;0,04;0,21;1,22;-0,11;0,27;0,15;
1.084;0,04;0,21;1,23;-0,11;0,27;0,15;
1.085;0,04;0,21;1,24;-0,11;0,27;0,15;
1.086;0,04;0,21;1,24;-0,10;0,27;0,14;
1.087;0,04;0,20;1,26;-0,10;0,27;0,14;
1.088;0,04;0,20;1,26;-0,10;0,27;0,12;
1.091;0,04;0,20;1,26;-0,09;0,25;0,11;
1.092;0,03;0,21;1,27;-0,09;0,25;0,11;
1.092;0,03;0,21;1,27;-0,08;0,24;0,09;
1.093;0,03;0,21;1,27;-0,08;0,24;0,09;
1.097;0,03;0,21;1,27;-0,08;0,22;0,08;
