
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
2.024228;-0.0310;0.1160;1.0069;-0.1366;-0.2279;0.0009;19.8750;-17.2875;-34.3125;
2.035208;-0.0310;0.1160;1.0069;-0.1366;-0.2279;0.0009;19.8750;-17.2875;-34.3125;
2.036531;-0.0310;0.1160;1.0069;-0.1366;-0.2279;0.0009;19.8750;-17.2875;-34.3125;
2.055251;-0.0310;0.1160;1.0069;0.1733;-0.3061;-0.0351;19.8750;-17.2875;-34.3125;
2.075130;-0.0310;0.1160;1.0069;0.1733;-0.3061;-0.0351;19.5188;-18.0000;-33.8250;
2.085947;0.0116;0.1636;0.9408;0.1733;-0.3061;-0.0351;19.5188;-18.0000;-33.8250;
2.095394;0.0116;0.1636;0.9408;0.4556;-0.4168;0.1047;19.5188;-18.0000;-33.8250;
2.097904;0.0116;0.1636;0.9408;0.4556;-0.4168;0.1047;19.5188;-18.0000;-33.8250;
2.145812;0.0743;0.1645;0.9139;0.4556;-0.4168;0.1047;19.5188;-18.0000;-33.8250;
2.158833;0.0743;0.1645;0.9139;0.4556;-0.4168;0.1047;19.5188;-18.0000;-33.8250;
2.160898;0.0743;0.1645;0.9139;0.4556;-0.4168;0.1047;19.5188;-18.0000;-33.8250;
2.175369;0.0743;0.1645;0.9139;0.4556;-0.4168;0.1047;17.8313;-18.0188;-34.6125;
2.178270;0.0743;0.1645;0.9139;0.2025;-0.1099;-0.0428;17.8313;-18.0188;-34.6125;
2.215786;0.0743;0.1645;0.9139;0.2025;-0.1099;-0.0428;17.8313;-18.0188;-34.6125;
2.217365;0.0140;0.1939;1.0134;0.2025;-0.1099;-0.0428;17.8313;-18.0188;-34.6125;
2.224135;0.0140;0.1939;1.0134;0.2025;-0.1099;-0.0428;18.3563;-20.8688;-34.3500;
2.257342;0.0140;0.1939;1.0134;0.8686;0.5355;-0.3473;18.3563;-20.8688;-34.3500;
