time;gFx;gFy;gFz;TgF
18.97663067;-0.0404;0.0708;1.4202;1.423
18.97914942;-0.0353;0.0657;1.4214;1.423
19.000929212;-0.0313;0.0737;1.4168;1.419
19.00262567;-0.0265;0.0830;1.4119;1.415
19.003010566;-0.0179;0.0930;1.3967;1.400
19.003280514;-0.0157;0.1047;1.3759;1.380
19.003570878;-0.0150;0.1165;1.3547;1.360
19.003881295;-0.0091;0.1246;1.3344;1.340
19.004194785;-0.0086;0.1304;1.3102;1.317
19.004489733;-0.0032;0.1400;1.2855;1.293
19.006532493;0.0012;0.1446;1.2615;1.270
19.007326555;0.0112;0.1539;1.2361;1.246
19.007689628;0.0175;0.1573;1.2092;1.220
19.010746712;0.0249;0.1624;1.1757;1.187
19.011263743;0.0324;0.1708;1.1464;1.160
19.014887701;0.0354;0.1778;1.1222;1.137
19.01880593;0.0324;0.1781;1.0941;1.109
19.019896555;0.0295;0.1796;1.0645;1.080
19.023969733;0.0217;0.1786;1.0389;1.054
19.024743847;0.0163;0.1734;1.0115;1.026
19.026423066;0.0007;0.1686;0.9839;0.998
19.027008795;-0.0103;0.1605;0.9560;0.969
19.031668639;-0.0235;0.1505;0.9435;0.956
19.032312441;-0.0360;0.1431;0.9452;0.957
19.036778639;-0.0512;0.1382;0.9540;0.965
19.039599055;-0.0631;0.1277;0.9628;0.973
19.04026718;-0.0646;0.1268;0.9802;0.990
19.046942858;-0.0690;0.1209;0.9909;1.001
19.052058743;-0.0729;0.1189;0.9956;1.005
19.05355843;-0.0688;0.1148;1.0039;1.013
19.05416916;-0.0641;0.1052;1.0015;1.009
19.056977753;-0.0580;0.0967;1.0142;1.020
19.057715514;-0.0592;0.0896;1.0296;1.035
19.061565566;-0.0653;0.0813;1.0401;1.045
19.062364628;-0.0626;0.0786;1.0499;1.055
19.065201139;-0.0526;0.0805;1.0570;1.061
19.06618567;-0.0399;0.0801;1.0677;1.071
19.071180618;-0.0243;0.0857;1.0777;1.081
19.07345968;-0.0118;0.0935;1.0931;1.097
19.07403843;0.0034;0.1008;1.1000;1.105
19.077784524;0.0185;0.1045;1.1041;1.109
19.079765097;0.0317;0.1040;1.1080;1.113
19.085830462;0.0518;0.1109;1.1112;1.118
19.087043743;0.0630;0.1163;1.0990;1.107
19.087479524;0.0757;0.1231;1.0922;1.102
19.089114055;0.0840;0.1172;1.0831;1.093
19.092234368;0.0904;0.1141;1.0753;1.085
19.095825253;0.0852;0.1101;1.0733;1.082
19.101943483;0.0806;0.1021;1.0780;1.086
19.10385692;0.0752;0.0952;1.0831;1.090
19.104425358;0.0654;0.0933;1.0865;1.092
19.104876295;0.0574;0.0911;1.0909;1.096
19.107774524;0.0501;0.0906;1.0970;1.102
19.110489003;0.0395;0.0884;1.1017;1.106
19.113365514;0.0222;0.0881;1.1083;1.112
19.113923743;0.0036;0.0845;1.1115;1.115
19.124448118;-0.0165;0.0774;1.1159;1.119
19.12564343;-0.0470;0.0688;1.1190;1.122
19.126081608;-0.0749;0.0652;1.1227;1.127
19.12656041;-0.0974;0.0603;1.1193;1.125
19.129676347;-0.1206;0.0576;1.1176;1.126
19.130475201;-0.1384;0.0537;1.1063;1.116
19.149956295;-0.1484;0.0495;1.1000;1.111
19.151097337;-0.1565;0.0493;1.0784;1.091
19.151576868;-0.1633;0.0480;1.0650;1.079
19.151985201;-0.1638;0.0414;1.0477;1.061
19.152392076;-0.1641;0.0373;1.0293;1.043
19.152770983;-0.1641;0.0282;1.0171;1.031
19.153170097;-0.1594;0.0275;1.0071;1.020
19.153585358;-0.1568;0.0207;0.9885;1.001
19.154177649;-0.1492;0.0124;0.9797;0.991
19.154568587;-0.1352;0.0094;0.9711;0.981
19.158434368;-0.1304;0.0080;0.9558;0.965
19.158966816;-0.1176;0.0041;0.9418;0.949
19.164339733;-0.1025;0.0023;0.9330;0.939
19.165039785;-0.0954;0.0038;0.9174;0.922
19.169302962;-0.0827;0.0087;0.9078;0.912
19.17034317;-0.0695;0.0058;0.8947;0.897
19.170796555;-0.0494;0.0082;0.8809;0.882
19.17272468;-0.0370;0.0043;0.8661;0.867
19.178204993;-0.0291;0.0021;0.8641;0.865
19.179099003;-0.0255;0.0033;0.8705;0.871
19.18234968;-0.0165;0.0055;0.8831;0.883
19.186541503;-0.0015;0.0077;0.8973;0.897
19.18912442;0.0056;0.0143;0.9125;0.913
19.191242389;0.0131;0.0204;0.9269;0.927
19.19180692;0.0224;0.0277;0.9303;0.931
19.197958274;0.0271;0.0358;0.9338;0.935
19.198679837;0.0312;0.0463;0.9421;0.944
19.199078743;0.0346;0.0495;0.9372;0.939
19.204214837;0.0388;0.0551;0.9347;0.937
19.206260097;0.0364;0.0603;0.9223;0.925
19.20944942;0.0354;0.0652;0.9095;0.913
19.210120618;0.0364;0.0725;0.8890;0.893
19.211281191;0.0356;0.0781;0.8685;0.873
19.218481972;0.0420;0.0827;0.8445;0.850
19.219567649;0.0410;0.0899;0.8289;0.835
19.222681816;0.0398;0.1001;0.8147;0.822
19.223378378;0.0390;0.1016;0.8027;0.810
19.223773587;0.0410;0.1057;0.7793;0.787
19.230827337;0.0381;0.1128;0.7548;0.764
19.231579785;0.0337;0.1153;0.7299;0.740
19.235884628;0.0246;0.1182;0.7077;0.718
19.236959576;0.0175;0.1185;0.6832;0.694
19.237778795;0.0075;0.1224;0.6675;0.679
19.238349316;-0.0005;0.1233;0.6524;0.664
19.240840618;-0.0103;0.1270;0.6380;0.651
19.241905514;-0.0101;0.1341;0.6194;0.634
19.247898274;-0.0128;0.1351;0.6082;0.623
19.258025722;-0.0157;0.1385;0.5918;0.608
19.259324889;-0.0160;0.1431;0.5827;0.600
19.26001916;-0.0218;0.1449;0.5732;0.592
19.261359524;-0.0245;0.1458;0.5641;0.583
19.262285253;-0.0284;0.1424;0.5615;0.580
19.263188951;-0.0335;0.1453;0.5641;0.584
19.289427857;-0.0328;0.1431;0.5715;0.590
19.290004368;-0.0306;0.1431;0.5808;0.599
19.290191712;-0.0233;0.1480;0.5896;0.608
19.290352597;-0.0216;0.1495;0.5918;0.611
19.290499993;-0.0191;0.1532;0.5979;0.618
19.290640878;-0.0140;0.1534;0.6096;0.629
19.290779003;-0.0132;0.1488;0.6140;0.632
19.290916139;-0.0135;0.1461;0.6194;0.637
19.291049055;-0.0069;0.1470;0.6294;0.646
19.291175514;-0.0018;0.1461;0.6292;0.646
19.291307285;-0.0015;0.1427;0.6355;0.651
19.293242441;0.0019;0.1436;0.6443;0.660
19.295361347;0.0002;0.1424;0.6610;0.676
19.295643691;-0.0040;0.1382;0.6749;0.689
19.299222024;-0.0064;0.1409;0.6915;0.706
19.301408743;-0.0052;0.1456;0.7123;0.727
19.305941243;-0.0062;0.1475;0.7331;0.748
19.308364785;-0.0045;0.1458;0.7455;0.760
19.31090468;0.0009;0.1541;0.7519;0.768
19.317050774;-0.0052;0.1563;0.7563;0.772
19.317804732;-0.0071;0.1500;0.7595;0.774
19.317995305;-0.0057;0.1536;0.7656;0.781
19.322292493;-0.0091;0.1549;0.7766;0.792
19.323788222;-0.0049;0.1539;0.7822;0.797
19.324039316;-0.0086;0.1561;0.7947;0.810
19.32753968;-0.0108;0.1580;0.8042;0.820
19.330882441;-0.0132;0.1585;0.8079;0.823
19.334854212;-0.0147;0.1597;0.8083;0.824
19.336620097;-0.0160;0.1654;0.8098;0.827
19.337080566;-0.0228;0.1629;0.8069;0.823
19.339641295;-0.0265;0.1605;0.8039;0.820
19.341667024;-0.0382;0.1639;0.8022;0.820
19.345291191;-0.0507;0.1658;0.7996;0.818
19.350718535;-0.0504;0.1649;0.7978;0.816
19.351717076;-0.0648;0.1734;0.7895;0.811
19.355226191;-0.0626;0.1786;0.7910;0.813
19.358231607;-0.0604;0.1837;0.7922;0.815
19.358919889;-0.0609;0.1903;0.7861;0.811
19.360288899;-0.0680;0.1927;0.7861;0.812
19.364105305;-0.0634;0.1984;0.7829;0.810
19.36966166;-0.0660;0.2030;0.7822;0.811
19.370705826;-0.0648;0.1994;0.7800;0.808
19.371133014;-0.0599;0.2016;0.7839;0.812
19.373035097;-0.0609;0.2020;0.7961;0.824
19.375946503;-0.0653;0.1994;0.8083;0.835
19.378277701;-0.0590;0.1989;0.8152;0.841
19.390137805;-0.0555;0.1998;0.8308;0.856
19.391176972;-0.0512;0.2003;0.8377;0.863
19.391630722;-0.0411;0.2028;0.8382;0.863
19.392049472;-0.0345;0.2011;0.8560;0.880
19.392430722;-0.0245;0.1994;0.8724;0.895
19.39795416;-0.0199;0.1964;0.8920;0.914
19.399187024;-0.0167;0.1908;0.9233;0.943
19.399799003;-0.0123;0.1886;0.9531;0.972
19.40046916;-0.0047;0.1825;0.9944;1.011
19.417787389;-0.0062;0.1822;1.0342;1.050
19.418833222;-0.0045;0.1754;1.0841;1.098
19.419319628;-0.0008;0.1715;1.1259;1.139
19.419739889;0.0046;0.1688;1.1677;1.180
19.420146764;0.0144;0.1644;1.2043;1.216
19.420554003;0.0193;0.1627;1.2459;1.257
19.420952232;0.0210;0.1590;1.2821;1.292
19.421364576;0.0271;0.1519;1.3131;1.322
19.421764993;0.0261;0.1490;1.3425;1.351
19.423109264;0.0278;0.1466;1.3586;1.367
19.428642597;0.0280;0.1409;1.3689;1.376
19.429326399;0.0322;0.1368;1.3882;1.395
19.432764784;0.0307;0.1407;1.4038;1.411
19.433765357;0.0283;0.1370;1.4236;1.430
19.439601607;0.0300;0.1343;1.4439;1.450
19.442055201;0.0312;0.1343;1.4476;1.454
19.443877857;0.0295;0.1326;1.4524;1.459
19.444415774;0.0268;0.1331;1.4476;1.454
19.444994628;0.0280;0.1336;1.4344;1.441
19.44835093;0.0237;0.1377;1.4136;1.420
19.452075409;0.0207;0.1368;1.3862;1.393
19.45718593;0.0195;0.1338;1.3632;1.370
19.459379837;0.0068;0.1299;1.3307;1.337
19.459930097;-0.0091;0.1248;1.3016;1.308
19.464922701;-0.0184;0.1228;1.2789;1.285
19.469864784;-0.0316;0.1258;1.2618;1.268
19.470912337;-0.0374;0.1329;1.2520;1.260
19.471373066;-0.0475;0.1397;1.2513;1.260
19.471780566;-0.0455;0.1495;1.2408;1.251
19.476805253;-0.0482;0.1514;1.2315;1.242
19.479132493;-0.0480;0.1561;1.2256;1.236
19.483631764;-0.0529;0.1551;1.2210;1.232
19.48463593;-0.0597;0.1483;1.2112;1.222
19.485068847;-0.0575;0.1397;1.2026;1.212
19.489921191;-0.0631;0.1326;1.1958;1.205
19.490666607;-0.0624;0.1282;1.1965;1.205
19.494595305;-0.0626;0.1280;1.1904;1.199
19.508181764;-0.0570;0.1319;1.1867;1.195
19.510285357;-0.0485;0.1424;1.1845;1.194
19.510989837;-0.0409;0.1507;1.1748;1.185
19.51438218;-0.0350;0.1590;1.1623;1.174
19.517695201;-0.0221;0.1717;1.1528;1.166
19.518347909;-0.0106;0.1866;1.1381;1.153
19.518782284;-0.0003;0.1984;1.1107;1.128
19.519181295;0.0070;0.2062;1.0853;1.105
19.519561607;0.0205;0.2111;1.0599;1.081
19.520061139;0.0285;0.2179;1.0337;1.057
19.538000253;0.0295;0.2138;1.0256;1.048
19.539054628;0.0307;0.2084;1.0242;1.046
19.539499003;0.0339;0.1952;1.0278;1.047
19.539932076;0.0393;0.1835;1.0376;1.054
19.540327493;0.0437;0.1808;1.0550;1.071
19.540712284;0.0496;0.1732;1.0836;1.098
19.541075045;0.0554;0.1658;1.1053;1.119
19.541488639;0.0654;0.1563;1.1288;1.141
19.541867753;0.0635;0.1400;1.1491;1.159
19.542254107;0.0569;0.1221;1.1704;1.178
19.546122857;0.0498;0.1094;1.1992;1.205
19.548989003;0.0427;0.0921;1.2285;1.233
19.551901139;0.0324;0.0722;1.2550;1.257
19.555860462;0.0163;0.0608;1.2772;1.279
19.556670566;0.0078;0.0502;1.2953;1.296
19.557095722;-0.0025;0.0388;1.3134;1.314
19.562299264;-0.0143;0.0309;1.3287;1.329
19.567042962;-0.0238;0.0187;1.3493;1.350
19.568192441;-0.0384;0.0219;1.3635;1.364
19.568651816;-0.0507;0.0212;1.3659;1.367
19.573363274;-0.0653;0.0190;1.3669;1.369
19.574129576;-0.0766;0.0241;1.3537;1.356
19.574546034;-0.0856;0.0299;1.3376;1.341
19.581165566;-0.0912;0.0287;1.3182;1.322
19.581964576;-0.0927;0.0400;1.2879;1.292
19.586450201;-0.0888;0.0524;1.2676;1.272
19.58753343;-0.0854;0.0613;1.2288;1.233
19.590364941;-0.0822;0.0676;1.1889;1.194
19.591108326;-0.0798;0.0666;1.1515;1.156
19.592115462;-0.0734;0.0725;1.1188;1.124
19.594749003;-0.0683;0.0749;1.0922;1.097
19.600190722;-0.0612;0.0737;1.0726;1.077
19.604882232;-0.0597;0.0786;1.0562;1.061
19.605955097;-0.0592;0.0823;1.0530;1.058
19.608272128;-0.0514;0.0850;1.0455;1.050
19.60890442;-0.0475;0.0925;1.0332;1.038
19.609360045;-0.0414;0.0974;1.0220;1.027
19.622729107;-0.0304;0.1055;1.0130;1.019
19.623766087;-0.0274;0.1133;1.0005;1.007
19.624216712;-0.0182;0.1224;0.9914;0.999
19.624653066;-0.0128;0.1265;0.9824;0.991
19.625071347;-0.0052;0.1277;0.9785;0.987
19.628924889;0.0051;0.1287;0.9748;0.983
19.630990409;0.0114;0.1348;0.9724;0.982
19.653562493;0.0202;0.1333;0.9702;0.979
19.654341034;0.0310;0.1289;0.9709;0.980
19.654607545;0.0354;0.1304;0.9694;0.979
19.654834576;0.0385;0.1311;0.9582;0.968
19.655045201;0.0403;0.1263;0.9442;0.954
19.655261191;0.0444;0.1241;0.9264;0.936
19.655531451;0.0483;0.1263;0.9142;0.924
19.655752753;0.0518;0.1233;0.8917;0.902
19.655968118;0.0474;0.1185;0.8795;0.889
19.656198014;0.0407;0.1160;0.8629;0.872
19.656418066;0.0368;0.1131;0.8465;0.855
19.656617805;0.0246;0.1082;0.8475;0.855
19.658160097;0.0099;0.1025;0.8480;0.854
19.667574159;-0.0015;0.0999;0.8504;0.856
19.668462232;-0.0130;0.0977;0.8553;0.861
19.668770461;-0.0218;0.0928;0.8582;0.863
19.670740097;-0.0338;0.0911;0.8802;0.886
19.671556347;-0.0446;0.0884;0.8900;0.895
19.672858482;-0.0580;0.0835;0.8998;0.906
19.678493118;-0.0680;0.0855;0.9120;0.919
19.679027753;-0.0744;0.0764;0.9166;0.923
19.684024993;-0.0861;0.0700;0.9208;0.927
19.686074889;-0.0957;0.0683;0.9303;0.938
19.688655305;-0.0976;0.0622;0.9482;0.955
19.69334093;-0.1032;0.0610;0.9543;0.962
19.694094576;-0.1059;0.0593;0.9599;0.968
19.694526451;-0.1044;0.0561;0.9616;0.969
19.700552909;-0.1022;0.0532;0.9584;0.965
19.703074159;-0.1018;0.0466;0.9577;0.964
19.703697805;-0.0957;0.0454;0.9614;0.967
19.705818951;-0.0922;0.0429;0.9565;0.962
19.709215461;-0.0871;0.0441;0.9558;0.961
19.713359628;-0.0746;0.0407;0.9501;0.954
19.722935253;-0.0690;0.0356;0.9523;0.955
19.723966659;-0.0614;0.0380;0.9452;0.948
19.724961972;-0.0548;0.0390;0.9274;0.930
19.725426659;-0.0472;0.0410;0.9113;0.913
19.726123014;-0.0416;0.0446;0.8944;0.896
19.726594941;-0.0394;0.0451;0.8712;0.873
19.729738691;-0.0433;0.0446;0.8521;0.854
19.763393118;-0.0524;0.0463;0.8431;0.846
19.764506451;-0.0502;0.0476;0.8277;0.831
19.765004055;-0.0592;0.0515;0.8133;0.817
19.765445774;-0.0607;0.0554;0.8098;0.814
19.765990514;-0.0563;0.0600;0.8030;0.807
19.766451399;-0.0487;0.0642;0.7912;0.795
19.766879316;-0.0419;0.0747;0.7822;0.787
19.767304003;-0.0374;0.0796;0.7678;0.773
19.767706711;-0.0323;0.0793;0.7561;0.761
19.768113378;-0.0348;0.0825;0.7428;0.748
19.76851218;-0.0233;0.0840;0.7338;0.739
19.768896295;-0.0196;0.0852;0.7213;0.727
19.769292701;-0.0135;0.0891;0.7135;0.719
19.76969942;-0.0067;0.0911;0.7015;0.707
19.770102024;-0.0037;0.0979;0.6925;0.699
19.770551972;-0.0047;0.1006;0.6791;0.686
19.771497389;0.0012;0.1030;0.6722;0.680
19.775721659;0.0068;0.1089;0.6627;0.672
19.776409211;0.0012;0.1138;0.6463;0.656
19.776852441;-0.0001;0.1141;0.6363;0.646
19.783030201;-0.0008;0.1153;0.6370;0.647
19.785783222;0.0002;0.1163;0.6348;0.645
19.786478066;-0.0052;0.1216;0.6346;0.646
19.789388534;-0.0086;0.1297;0.6270;0.640
19.791931764;-0.0069;0.1304;0.6226;0.636
19.79603468;-0.0138;0.1302;0.6194;0.633
19.796644472;-0.0128;0.1363;0.6238;0.639
19.800789889;-0.0169;0.1329;0.6238;0.638
19.802218691;-0.0255;0.1358;0.6287;0.644
19.803264264;-0.0316;0.1400;0.6304;0.647
19.807734472;-0.0318;0.1377;0.6285;0.644
19.809688639;-0.0333;0.1377;0.6258;0.642
19.810260618;-0.0338;0.1385;0.6192;0.635
19.813620618;-0.0382;0.1392;0.6184;0.635
19.823976191;-0.0362;0.1409;0.6226;0.639
19.825031347;-0.0299;0.1475;0.6253;0.643
19.825652649;-0.0291;0.1529;0.6333;0.652
19.826139264;-0.0230;0.1554;0.6394;0.658
19.826536347;-0.0165;0.1575;0.6578;0.677
19.834619055;-0.0115;0.1588;0.6747;0.693
19.835392441;-0.0032;0.1600;0.6935;0.712
19.836240878;0.0082;0.1558;0.7062;0.723
19.836701607;0.0185;0.1597;0.7201;0.738
19.852838638;0.0268;0.1563;0.7338;0.751
19.853662024;0.0329;0.1590;0.7477;0.765
19.853922336;0.0415;0.1612;0.7602;0.778
19.854158743;0.0496;0.1610;0.7690;0.787
19.854375513;0.0518;0.1681;0.7714;0.791
19.854834732;0.0579;0.1669;0.7710;0.791
19.85504692;0.0535;0.1686;0.7746;0.795
19.855267388;0.0461;0.1634;0.7817;0.800
19.859076086;0.0354;0.1597;0.7881;0.805
19.86183343;0.0261;0.1554;0.8057;0.821
19.862674888;0.0121;0.1580;0.8250;0.840
19.865302493;0.0048;0.1644;0.8465;0.862
19.866345357;-0.0071;0.1673;0.8753;0.891
19.874441607;-0.0064;0.1742;0.8966;0.913
19.875071086;-0.0113;0.1844;0.9223;0.941
19.875319941;-0.0147;0.1891;0.9475;0.966
19.879078326;-0.0174;0.1969;0.9648;0.985
19.881526711;-0.0199;0.1910;0.9863;1.005
19.883712909;-0.0333;0.1859;1.0061;1.024
19.888369263;-0.0441;0.1849;1.0147;1.032
19.889063951;-0.0538;0.1788;1.0362;1.053
19.889406451;-0.0626;0.1771;1.0650;1.081
19.89402718;-0.0634;0.1776;1.0944;1.110
19.898803066;-0.0602;0.1778;1.1217;1.137
19.899808274;-0.0565;0.1808;1.1398;1.155
19.900178378;-0.0490;0.1849;1.1550;1.171
19.903091868;-0.0401;0.1905;1.1721;1.188
19.903763847;-0.0318;0.1847;1.1877;1.202
19.910681347;-0.0272;0.1844;1.1906;1.205
19.911432232;-0.0157;0.1852;1.1911;1.206
19.915338951;-0.0079;0.1820;1.1924;1.206
19.916737128;-0.0064;0.1771;1.1943;1.207
19.917267441;-0.0040;0.1752;1.1953;1.208
19.918669263;-0.0035;0.1710;1.1943;1.207
19.920823534;-0.0045;0.1669;1.1914;1.203
19.924665774;-0.0079;0.1622;1.1848;1.196
19.92831093;-0.0132;0.1622;1.1884;1.200
19.934372649;-0.0145;0.1710;1.1836;1.196
19.935139524;-0.0155;0.1708;1.1836;1.196
19.937138795;-0.0255;0.1666;1.1814;1.193
19.940598326;-0.0277;0.1695;1.1684;1.181
19.941284524;-0.0311;0.1683;1.1567;1.169
19.942518743;-0.0350;0.1683;1.1484;1.161
19.947119836;-0.0345;0.1678;1.1386;1.151
19.956020826;-0.0348;0.1627;1.1391;1.151
19.957098899;-0.0372;0.1575;1.1271;1.139
19.957565826;-0.0433;0.1546;1.1271;1.138
19.957988951;-0.0485;0.1485;1.1269;1.138
19.958367076;-0.0507;0.1402;1.1264;1.136
19.961250305;-0.0558;0.1331;1.1361;1.145
19.986647545;-0.0626;0.1316;1.1464;1.156
19.987658534;-0.0646;0.1243;1.1594;1.168
19.988077961;-0.0634;0.1248;1.1929;1.201
19.988474316;-0.0626;0.1180;1.2141;1.221
19.988853847;-0.0538;0.1165;1.2447;1.251
19.98926567;-0.0534;0.1197;1.2811;1.288
19.989659836;-0.0534;0.1202;1.3099;1.317
19.990044732;-0.0458;0.1194;1.3378;1.344
19.990439055;-0.0401;0.1224;1.3620;1.368
19.990851243;-0.0379;0.1246;1.3798;1.386
19.991264784;-0.0340;0.1302;1.3972;1.404
19.991681451;-0.0235;0.1346;1.4067;1.413
19.99396442;-0.0206;0.1429;1.4040;1.411
19.998193326;-0.0138;0.1517;1.4016;1.410
19.999343899;-0.0089;0.1549;1.3855;1.394
20.003064159;-0.0023;0.1641;1.3625;1.372
20.007108951;0.0021;0.1658;1.3371;1.347
20.007795722;0.0087;0.1644;1.3068;1.317
20.008202284;0.0121;0.1654;1.2733;1.284
20.013520982;0.0151;0.1713;1.2408;1.253
20.017848013;0.0207;0.1663;1.2012;1.213
20.01894567;0.0232;0.1632;1.1674;1.179
20.01939843;0.0210;0.1624;1.1415;1.153
20.021970201;0.0087;0.1568;1.1102;1.121
20.025412336;0.0004;0.1449;1.0765;1.086
20.026199159;-0.0064;0.1343;1.0599;1.068
20.029054732;-0.0167;0.1289;1.0486;1.057
20.033283378;-0.0230;0.1175;1.0330;1.040
20.03465817;-0.0399;0.1033;1.0239;1.030
20.038327545;-0.0497;0.0921;1.0188;1.024
20.039042336;-0.0599;0.0830;1.0142;1.019
20.040215461;-0.0636;0.0703;1.0178;1.022
20.044345982;-0.0648;0.0578;1.0230;1.027
20.048765305;-0.0746;0.0412;1.0347;1.038
20.049813118;-0.0829;0.0248;1.0633;1.067
20.050255149;-0.0829;0.0153;1.1039;1.107
20.052823326;-0.0839;0.0048;1.1454;1.149
20.056174888;-0.0771;-0.0060;1.1877;1.190
20.059396816;-0.0597;-0.0070;1.2449;1.246
20.060085722;-0.0516;-0.0079;1.2899;1.291
20.067370149;-0.0379;-0.0104;1.3222;1.323
20.068593638;-0.0233;-0.0094;1.3542;1.354
20.06919593;-0.0069;-0.0060;1.3786;1.379
20.07064619;0.0060;0.0041;1.3935;1.394
20.074028534;0.0178;0.0048;1.4009;1.401
20.074750045;0.0266;0.0021;1.4062;1.406
20.087060982;0.0337;0.0097;1.3975;1.398
20.088059211;0.0354;0.0146;1.3852;1.386
20.088513118;0.0405;0.0141;1.3779;1.379
20.088928586;0.0381;0.0185;1.3664;1.367
20.089323534;0.0368;0.0255;1.3547;1.355
20.092885565;0.0361;0.0219;1.3361;1.337
20.093720774;0.0300;0.0263;1.3124;1.313
20.11732843;0.0210;0.0280;1.2923;1.293
20.118071347;0.0051;0.0270;1.2767;1.277
20.118311659;-0.0130;0.0253;1.2708;1.271
20.118537649;-0.0257;0.0258;1.2579;1.258
20.118749315;-0.0470;0.0290;1.2449;1.246
20.118972128;-0.0665;0.0277;1.2264;1.228
20.119180097;-0.0873;0.0287;1.2009;1.204
20.119893118;-0.1052;0.0368;1.1772;1.182
20.120126451;-0.1193;0.0395;1.1601;1.167
20.120335409;-0.1391;0.0410;1.1406;1.150
20.12308869;-0.1541;0.0429;1.1276;1.139
20.123475618;-0.1607;0.0463;1.1132;1.126
20.126391451;-0.1702;0.0502;1.1039;1.118
20.13126218;-0.1716;0.0515;1.0934;1.108
20.133749107;-0.1714;0.0537;1.0721;1.087
20.134286868;-0.1753;0.0593;1.0477;1.064
20.135156555;-0.1682;0.0571;1.0178;1.033
20.140580878;-0.1641;0.0515;0.9841;0.999
20.14225567;-0.1655;0.0471;0.9548;0.970
20.145705097;-0.1575;0.0427;0.9225;0.937
20.14906119;-0.1548;0.0388;0.8932;0.907
20.150776763;-0.1509;0.0346;0.8570;0.871
20.15254692;-0.1428;0.0351;0.8262;0.839
20.153122753;-0.1377;0.0344;0.7949;0.807
20.155151607;-0.1355;0.0297;0.7746;0.787
20.158878899;-0.1296;0.0192;0.7538;0.765
20.164348013;-0.1291;0.0175;0.7358;0.747
20.166596972;-0.1164;0.0185;0.7377;0.747
20.167921086;-0.1125;0.0087;0.7531;0.762
20.168476815;-0.1103;0.0077;0.7771;0.785
20.168900097;-0.1123;0.0050;0.8066;0.814
20.172400461;-0.1132;0.0009;0.8323;0.840
20.174314732;-0.1096;-0.0016;0.8597;0.867
20.178678222;-0.1113;-0.0011;0.8895;0.896
20.182893378;-0.1118;-0.0033;0.9211;0.928
20.18393343;-0.1081;-0.0013;0.9521;0.958
20.189113586;-0.1069;0.0067;0.9765;0.982
20.19139619;-0.1047;0.0160;1.0049;1.010
20.193829107;-0.0974;0.0148;1.0259;1.031
20.195862284;-0.0998;0.0192;1.0289;1.034
20.206024836;-0.0971;0.0287;1.0210;1.026
20.207080513;-0.0854;0.0319;1.0112;1.015
20.207525201;-0.0805;0.0368;0.9875;0.991
20.207927597;-0.0727;0.0436;0.9660;0.970
20.208491086;-0.0619;0.0502;0.9464;0.950
20.213179472;-0.0546;0.0507;0.9093;0.912
20.214792701;-0.0526;0.0561;0.8836;0.887
20.215422388;-0.0490;0.0603;0.8626;0.866
20.23455218;-0.0433;0.0608;0.8369;0.840
20.236256503;-0.0360;0.0688;0.8057;0.809
20.237043065;-0.0372;0.0698;0.7780;0.782
20.237706659;-0.0401;0.0737;0.7521;0.757
20.238354211;-0.0431;0.0757;0.7230;0.728
20.238963743;-0.0497;0.0805;0.7025;0.709
20.239718638;-0.0570;0.0837;0.6852;0.693
20.240342388;-0.0660;0.0896;0.6675;0.677
20.240970149;-0.0697;0.0960;0.6632;0.674
20.241607076;-0.0732;0.0986;0.6663;0.678
20.24963869;-0.0756;0.1025;0.6727;0.685
20.251161451;-0.0695;0.1101;0.6771;0.690
20.251621763;-0.0668;0.1197;0.6776;0.691
20.25226968;-0.0597;0.1192;0.6786;0.692
20.252693274;-0.0529;0.1180;0.6707;0.683
20.256036711;-0.0487;0.1206;0.6747;0.687
20.258728326;-0.0382;0.1197;0.6729;0.685
20.259332805;-0.0269;0.1155;0.6693;0.680
20.260723899;-0.0216;0.1111;0.6663;0.676
20.264917336;-0.0150;0.1104;0.6639;0.673
20.267985513;-0.0103;0.1087;0.6641;0.673
20.27036317;-0.0035;0.1118;0.6585;0.668
20.274279263;0.0043;0.1143;0.6524;0.662
20.275083326;0.0121;0.1113;0.6500;0.660
20.27719369;0.0202;0.1055;0.6529;0.662
20.279302961;0.0227;0.1123;0.6580;0.668
20.279945253;0.0261;0.1141;0.6675;0.678
20.283111763;0.0280;0.1082;0.6861;0.695
20.288932597;0.0271;0.1084;0.6986;0.707
20.289807076;0.0315;0.1047;0.7203;0.729
20.290394315;0.0290;0.1052;0.7331;0.741
20.295380305;0.0271;0.1065;0.7414;0.749
20.296267076;0.0202;0.1118;0.7533;0.762
20.300652857;0.0078;0.1111;0.7639;0.772
20.304334211;-0.0069;0.1113;0.7707;0.779
20.305292545;-0.0196;0.1069;0.7763;0.784
20.306224732;-0.0345;0.1084;0.7883;0.796
20.308838899;-0.0504;0.1126;0.7961;0.806
20.309989263;-0.0546;0.1180;0.8037;0.814
20.316453013;-0.0688;0.1209;0.8083;0.820
20.317680201;-0.0710;0.1233;0.8179;0.830
20.32045567;-0.0798;0.1236;0.8201;0.833
20.324684159;-0.0859;0.1263;0.8242;0.838
20.325305617;-0.0907;0.1292;0.8255;0.840
20.326490461;-0.0881;0.1331;0.8286;0.844
20.336924472;-0.0934;0.1382;0.8257;0.842
20.338297388;-0.0937;0.1407;0.8111;0.828
20.338903534;-0.0961;0.1412;0.7942;0.812
