
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
3.035617;-0.0253;0.0211;0.9956;-0.0004;0.0005;-0.0002;-5.6063;-1.5000;-64.7063;
3.036541;-0.0253;0.0211;0.9956;0.0002;-0.0001;-0.0002;-5.6063;-1.5000;-64.7063;
3.076742;-0.0253;0.0211;0.9956;-0.0002;0.0005;-0.0002;-5.6063;-1.5000;-64.7063;
3.078909;-0.0255;0.0215;0.9955;-0.0002;0.0005;-0.0002;-5.6063;-1.5000;-64.7063;
3.080660;-0.0255;0.0215;0.9955;-0.0002;0.0005;-0.0002;-4.4250;-2.7938;-64.4813;
3.114340;-0.0255;0.0215;0.9955;-0.0002;0.0005;-0.0002;-4.4250;-2.7938;-64.4813;
3.115826;-0.0255;0.0215;0.9955;-0.0002;0.0005;-0.0002;-4.4250;-2.7938;-64.4813;
3.126551;-0.0255;0.0215;0.9955;-0.0002;0.0005;-0.0002;-5.6063;-2.4188;-64.4438;
3.152413;-0.0255;0.0215;0.9955;-0.0002;0.0005;-0.0002;-5.6063;-2.4188;-64.4438;
3.154247;-0.0250;0.0224;0.9953;-0.0002;0.0005;-0.0002;-5.6063;-2.4188;-64.4438;
3.155812;-0.0250;0.0224;0.9953;-0.0005;-0.0001;-0.0005;-5.6063;-2.4188;-64.4438;
3.228097;-0.0250;0.0224;0.9953;-0.0005;-0.0001;-0.0005;-5.1000;-3.7125;-63.9750;
3.235346;-0.0246;0.0213;0.9951;-0.0005;-0.0001;-0.0005;-5.1000;-3.7125;-63.9750;
3.236712;-0.0246;0.0213;0.9951;-0.0005;-0.0001;-0.0005;-5.1000;-3.7125;-63.9750;
3.237553;-0.0246;0.0213;0.9951;0.0003;0.0007;0.0001;-5.1000;-3.7125;-63.9750;
3.238311;-0.0246;0.0213;0.9951;0.0003;0.0007;0.0001;-5.1000;-3.7125;-63.9750;
3.273782;-0.0251;0.0214;0.9956;0.0003;0.0007;0.0001;-5.1000;-3.7125;-63.9750;
3.274878;-0.0251;0.0214;0.9956;-0.0007;-0.0006;0.0009;-5.1000;-3.7125;-63.9750;
3.275645;-0.0251;0.0214;0.9956;-0.0007;-0.0006;0.0009;-5.1000;-3.7125;-63.9750;
3.276413;-0.0251;0.0214;0.9956;-0.0007;-0.0006;0.0009;-3.0563;-1.8750;-63.5250;
3.326177;-0.0251;0.0214;0.9956;-0.0007;-0.0006;0.0009;-3.3938;-1.6500;-64.5000;
3.354613;-0.0251;0.0214;0.9956;-0.0007;-0.0006;0.0009;-3.3938;-1.6500;-64.5000;
3.355878;-0.0251;0.0214;0.9956;-0.0006;-0.0001;-0.0003;-3.3938;-1.6500;-64.5000;
3.356646;-0.0250;0.0212;0.9951;-0.0006;-0.0001;-0.0003;-3.3938;-1.6500;-64.5000;
3.357361;-0.0250;0.0212;0.9951;-0.0006;-0.0001;-0.0003;-3.3938;-1.6500;-64.5000;
3.395646;-0.0250;0.0212;0.9951;-0.0006;-0.0001;-0.0003;-3.3938;-1.6500;-64.5000;
3.427107;-0.0250;0.0212;0.9951;-0.0006;-0.0001;-0.0003;-5.9062;-4.5188;-63.3750;
3.436682;-0.0238;0.0209;0.9946;-0.0006;-0.0001;-0.0003;-5.9062;-4.5188;-63.3750;
3.438904;-0.0238;0.0209;0.9946;0.0003;0.0001;-0.0002;-5.9062;-4.5188;-63.3750;
3.477169;-0.0242;0.0199;0.9942;0.0003;0.0001;-0.0002;-5.9062;-4.5188;-63.3750;
3.480337;-0.0242;0.0199;0.9942;0.0003;0.0001;-0.0002;-5.9062;-4.5188;-63.3750;
3.482606;-0.0242;0.0199;0.9942;-0.0002;-0.0006;-0.0002;-5.9062;-4.5188;-63.3750;
3.484064;-0.0242;0.0199;0.9942;-0.0002;-0.0006;-0.0002;-5.9062;-4.5188;-63.3750;
3.485848;-0.0242;0.0199;0.9942;-0.0002;-0.0006;-0.0002;-3.9750;-2.6063;-64.1813;
3.516676;-0.0242;0.0199;0.9942;-0.0002;-0.0006;-0.0002;-3.9750;-2.6063;-64.1813;
3.527574;-0.0242;0.0199;0.9942;-0.0002;-0.0006;-0.0002;-4.6500;-3.3375;-63.9750;
