
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
1.635429;-0.2449;0.5688;0.9743;0.7132;0.0471;-0.1563;15.6000;2.1375;-52.7250;
1.686575;-0.1687;0.5761;1.0220;0.7132;0.0471;-0.1563;15.6000;2.1375;-52.7250;
1.688601;-0.1687;0.5761;1.0220;0.1795;0.0545;0.1804;15.6000;2.1375;-52.7250;
1.689828;-0.1094;0.5811;1.0191;0.1795;0.0545;0.1804;15.6000;2.1375;-52.7250;
1.691224;-0.0441;0.5939;1.0274;0.1795;0.0545;0.1804;15.6000;2.1375;-52.7250;
1.696448;-0.0441;0.5939;1.0274;0.1795;0.0545;0.1804;15.6000;2.1375;-52.7250;
1.697828;-0.0441;0.5939;1.0274;0.1795;0.0545;0.1804;15.6000;2.1375;-52.7250;
1.729915;0.0118;0.6160;1.1594;0.1795;0.0545;0.1804;15.6000;2.1375;-52.7250;
1.732131;0.0118;0.6160;1.1594;-0.1445;-0.4262;0.2926;15.6000;2.1375;-52.7250;
1.734196;0.0118;0.6160;1.1594;-0.1445;-0.4262;0.2926;15.5438;1.2188;-50.3063;
1.736289;0.0280;0.6214;1.3290;-0.1445;-0.4262;0.2926;15.5438;1.2188;-50.3063;
1.756035;0.0280;0.6214;1.3290;-0.1445;-0.4262;0.2926;15.5438;1.2188;-50.3063;
1.757684;-0.0762;0.5597;1.5398;-0.1445;-0.4262;0.2926;15.5438;1.2188;-50.3063;
1.780885;-0.1215;0.4977;1.6799;-0.1445;-0.4262;0.2926;15.5438;1.2188;-50.3063;
1.782488;-0.1215;0.4977;1.6799;-0.1445;-0.4262;0.2926;13.6875;2.7750;-51.1313;
1.806709;-0.1215;0.4977;1.6799;-0.3337;-0.3603;-0.1963;13.6875;2.7750;-51.1313;
1.809976;-0.0777;0.4523;1.5979;-0.3337;-0.3603;-0.1963;13.6875;2.7750;-51.1313;
1.818354;-0.0777;0.4523;1.5979;-0.3337;-0.3603;-0.1963;13.6875;2.7750;-51.1313;
1.820948;-0.0221;0.4292;1.2851;-0.3337;-0.3603;-0.1963;13.6875;2.7750;-51.1313;
1.823989;-0.0221;0.4292;1.2851;-0.3337;-0.3603;-0.1963;13.6875;2.7750;-51.1313;
1.830797;-0.0020;0.4088;0.9736;-0.3337;-0.3603;-0.1963;13.6875;2.7750;-51.1313;
1.832718;-0.0020;0.4088;0.9736;-0.3337;-0.3603;-0.1963;13.0688;2.1938;-51.6000;
1.882050;-0.0020;0.4088;0.9736;-0.3337;-0.3603;-0.1963;13.0688;2.1938;-51.6000;
1.883350;-0.0073;0.3858;0.8057;-0.3337;-0.3603;-0.1963;13.0688;2.1938;-51.6000;
1.884359;-0.0354;0.3502;0.7749;-0.3337;-0.3603;-0.1963;13.0688;2.1938;-51.6000;
1.886188;-0.0354;0.3502;0.7749;0.4722;-0.1995;-0.1774;13.0688;2.1938;-51.6000;
1.889205;-0.0544;0.2998;0.8014;0.4722;-0.1995;-0.1774;13.0688;2.1938;-51.6000;
1.928992;-0.0544;0.2998;0.8014;-0.0578;-0.6751;0.0249;13.0688;2.1938;-51.6000;
1.932086;-0.0438;0.2562;0.8535;-0.0578;-0.6751;0.0249;13.0688;2.1938;-51.6000;
1.934123;-0.0438;0.2562;0.8535;-0.0578;-0.6751;0.0249;10.8000;1.0125;-50.4563;
1.937305;0.0177;0.2321;0.8091;-0.0578;-0.6751;0.0249;10.8000;1.0125;-50.4563;
1.939118;0.0177;0.2321;0.8091;-0.0578;-0.6751;0.0249;10.8000;1.0125;-50.4563;
1.941392;0.0177;0.2321;0.8091;-0.0578;-0.6751;0.0249;10.8000;1.0125;-50.4563;
1.956669;0.0614;0.2299;0.7107;-0.0578;-0.6751;0.0249;10.8000;1.0125;-50.4563;
1.981551;0.0290;0.2400;0.5920;-0.0578;-0.6751;0.0249;10.8000;1.0125;-50.4563;
1.983390;0.0290;0.2400;0.5920;-0.0578;-0.6751;0.0249;11.0063;-1.2750;-50.8500;
1.996947;0.0290;0.2400;0.5920;-0.0578;-0.6751;0.0249;11.0063;-1.2750;-50.8500;
1.998431;-0.0407;0.2616;0.5702;-0.0578;-0.6751;0.0249;11.0063;-1.2750;-50.8500;
2.006452;-0.0407;0.2616;0.5702;0.7837;0.5764;-0.0092;11.0063;-1.2750;-50.8500;
2.023414;-0.0652;0.2772;0.7234;0.7837;0.5764;-0.0092;11.0063;-1.2750;-50.8500;
2.031263;-0.0221;0.2898;0.8131;0.7837;0.5764;-0.0092;11.0063;-1.2750;-50.8500;
2.033103;-0.0221;0.2898;0.8131;0.7837;0.5764;-0.0092;10.1625;-2.3625;-52.1438;
2.057024;-0.0221;0.2898;0.8131;0.7837;0.5764;-0.0092;10.1625;-2.3625;-52.1438;
2.059174;-0.0024;0.3141;0.7441;0.7837;0.5764;-0.0092;10.1625;-2.3625;-52.1438;
2.060628;-0.0024;0.3141;0.7441;0.7837;0.5764;-0.0092;10.1625;-2.3625;-52.1438;
